Date,ticker,Open,High,Low,Close,Volume,Adj Close
2023-03-27,HDFCBANK.NS,781.0999755859375,789.7249755859375,779.4500122070312,783.7249755859375,31872006.0,754.2063598632812
2023-03-28,HDFCBANK.NS,782.8499755859375,791.4500122070312,782.0499877929688,790.0999755859375,39276302.0,760.3412475585938
2023-03-29,HDFCBANK.NS,792.0,801.0,790.9500122070312,793.9000244140625,39763612.0,763.9981079101562
2023-03-31,HDFCBANK.NS,797.7999877929688,806.4749755859375,796.2000122070312,804.7750244140625,34711228.0,774.4635620117188
2023-04-03,HDFCBANK.NS,803.7750244140625,807.8499755859375,801.375,805.2750244140625,40025398.0,774.9447631835938
2023-04-05,HDFCBANK.NS,809.2999877929688,828.0,808.0,826.875,43365392.0,795.7311401367188
2023-04-06,HDFCBANK.NS,824.2750244140625,834.5999755859375,823.5499877929688,833.1749877929688,44637344.0,801.7938842773438
2023-04-10,HDFCBANK.NS,831.625,835.5,827.0,829.2249755859375,31813286.0,797.9926147460938
2023-04-11,HDFCBANK.NS,829.5,834.7000122070312,825.5499877929688,831.6500244140625,42361542.0,800.3262939453125
2023-04-12,HDFCBANK.NS,834.0,844.0999755859375,833.9000244140625,842.4500122070312,26955504.0,810.7195434570312
2023-04-13,HDFCBANK.NS,844.1500244140625,848.5250244140625,839.0750122070312,846.2249755859375,35330086.0,814.3523559570312
2023-04-17,HDFCBANK.NS,860.0,860.0,826.6500244140625,833.3250122070312,32405148.0,801.9382934570312
2023-04-18,HDFCBANK.NS,835.0,838.625,828.2000122070312,829.7999877929688,29637226.0,798.5459594726562
2023-04-19,HDFCBANK.NS,832.5,835.1500244140625,828.5750122070312,832.8499755859375,24741168.0,801.4810791015625
2023-04-20,HDFCBANK.NS,835.8499755859375,838.7249755859375,833.2000122070312,835.9500122070312,32922716.0,804.4644165039062
2023-04-21,HDFCBANK.NS,834.5,838.4749755859375,831.625,837.2999877929688,20128618.0,805.7634887695312
2023-04-24,HDFCBANK.NS,843.5,845.7249755859375,837.0499877929688,844.0750122070312,35675852.0,812.2833862304688
2023-04-25,HDFCBANK.NS,843.8499755859375,843.8499755859375,830.9500122070312,832.0750122070312,50353068.0,800.7353515625
2023-04-26,HDFCBANK.NS,830.0,837.5,827.5,835.9000244140625,27392750.0,804.416259765625
2023-04-27,HDFCBANK.NS,835.25,842.625,832.9249877929688,840.5,47790392.0,808.8429565429688
2023-04-28,HDFCBANK.NS,842.3499755859375,845.5,835.0,843.7999877929688,27916272.0,812.0186767578125
2023-05-02,HDFCBANK.NS,844.3499755859375,849.5,841.0,843.625,32221184.0,811.8502807617188
2023-05-03,HDFCBANK.NS,842.4749755859375,848.0,839.8250122070312,846.5750122070312,29407270.0,814.689208984375
2023-05-04,HDFCBANK.NS,843.5499877929688,867.2249755859375,843.5499877929688,863.9000244140625,56854638.0,831.3616943359375
2023-05-05,HDFCBANK.NS,819.5,830.4749755859375,811.0499877929688,812.8250122070312,62770416.0,782.2103881835938
2023-05-08,HDFCBANK.NS,817.5,825.1749877929688,815.0,822.2249755859375,37244524.0,791.2562866210938
2023-05-09,HDFCBANK.NS,824.9500122070312,828.0,819.9749755859375,822.25,43688938.0,791.2803344726562
2023-05-10,HDFCBANK.NS,822.25,827.3250122070312,816.5499877929688,826.0499877929688,46340550.0,794.937255859375
2023-05-11,HDFCBANK.NS,832.5750122070312,844.0,824.625,826.5999755859375,35734618.0,795.4664916992188
2023-05-12,HDFCBANK.NS,823.5,836.4000244140625,822.125,833.9000244140625,22478760.0,802.4916381835938
2023-05-15,HDFCBANK.NS,836.0,840.375,832.5499877929688,837.9000244140625,18512260.0,806.3409423828125
2023-05-16,HDFCBANK.NS,835.9000244140625,835.9000244140625,822.0,823.6500244140625,32722086.0,801.7174072265625
2023-05-17,HDFCBANK.NS,825.0,825.0,812.6749877929688,819.2249755859375,30466868.0,797.4102172851562
2023-05-18,HDFCBANK.NS,824.0,826.9749755859375,820.0,822.5,49646942.0,800.5980224609375
2023-05-19,HDFCBANK.NS,824.0,825.0,815.7750244140625,823.4500122070312,30460332.0,801.5228271484375
2023-05-22,HDFCBANK.NS,822.5,826.4500122070312,816.3499755859375,820.5250244140625,28334032.0,798.6757202148438
2023-05-23,HDFCBANK.NS,824.5,824.7999877929688,816.7249755859375,818.5999755859375,22470074.0,796.8018798828125
2023-05-24,HDFCBANK.NS,813.7750244140625,817.375,806.7999877929688,807.9000244140625,33588112.0,786.3868408203125
2023-05-25,HDFCBANK.NS,807.8499755859375,810.0250244140625,798.6749877929688,804.7999877929688,29776930.0,783.3693237304688
2023-05-26,HDFCBANK.NS,809.5,809.5,801.125,807.9000244140625,26635066.0,786.3868408203125
2023-05-29,HDFCBANK.NS,814.25,820.5,812.4249877929688,817.75,21816292.0,795.9744873046875
2023-05-30,HDFCBANK.NS,816.7999877929688,821.3250122070312,814.2750244140625,818.375,37125928.0,796.5828857421875
2023-05-31,HDFCBANK.NS,814.9500122070312,817.4749755859375,802.3250122070312,805.4249877929688,43334270.0,783.9777221679688
2023-06-01,HDFCBANK.NS,809.9500122070312,809.9500122070312,800.0,802.0,50366938.0,780.6439208984375
2023-06-02,HDFCBANK.NS,806.2249755859375,807.4000244140625,800.5,803.25,17859710.0,781.8606567382812
2023-06-05,HDFCBANK.NS,807.25,808.25,801.2249755859375,802.2000122070312,18697242.0,780.838623046875
2023-06-06,HDFCBANK.NS,803.8250122070312,804.9249877929688,796.125,799.7000122070312,32182852.0,778.4051513671875
2023-06-07,HDFCBANK.NS,801.7249755859375,806.2750244140625,798.0,803.8499755859375,24949026.0,782.4446411132812
2023-06-08,HDFCBANK.NS,801.625,813.0,801.625,804.3499755859375,37395522.0,782.9312744140625
2023-06-09,HDFCBANK.NS,807.9500122070312,809.25,803.5,805.2999877929688,18212578.0,783.8560180664062
2023-06-12,HDFCBANK.NS,806.2750244140625,807.9000244140625,799.7249755859375,800.4000244140625,13408292.0,779.0865478515625
2023-06-13,HDFCBANK.NS,795.0499877929688,804.5,795.0499877929688,801.75,27926108.0,780.4005737304688
2023-06-14,HDFCBANK.NS,805.2249755859375,806.0,800.0999755859375,800.875,20113968.0,779.5488891601562
2023-06-15,HDFCBANK.NS,802.0,802.9749755859375,789.5,791.0250244140625,35377476.0,769.961181640625
2023-06-16,HDFCBANK.NS,793.5750122070312,804.5999755859375,792.0,801.375,15779272.0,780.0355224609375
2023-06-19,HDFCBANK.NS,805.5,807.125,799.1749877929688,802.0750122070312,24829146.0,780.7169799804688
2023-06-20,HDFCBANK.NS,802.0750122070312,805.5,795.3250122070312,803.75,20005626.0,782.3473510742188
2023-06-21,HDFCBANK.NS,808.0,818.625,805.5,817.7999877929688,24308946.0,796.0231323242188
2023-06-22,HDFCBANK.NS,820.0,828.7750244140625,819.5250244140625,821.7999877929688,56596140.0,799.9166870117188
2023-06-23,HDFCBANK.NS,818.7750244140625,829.9500122070312,817.0250244140625,821.75,21339218.0,799.8680419921875
2023-06-26,HDFCBANK.NS,822.5,825.375,814.3499755859375,817.7750244140625,16130314.0,795.9989013671875
2023-06-27,HDFCBANK.NS,821.4749755859375,836.4500122070312,819.2750244140625,829.2999877929688,33831864.0,807.2169799804688
2023-06-28,HDFCBANK.NS,835.0,839.9500122070312,830.25,838.0750122070312,59562950.0,815.7583618164062
2023-06-30,HDFCBANK.NS,852.0,854.4000244140625,841.625,850.7000122070312,40699016.0,828.0470581054688
2023-07-03,HDFCBANK.NS,856.25,878.75,855.0,859.9000244140625,44104116.0,837.0021362304688
2023-07-04,HDFCBANK.NS,861.7249755859375,873.5,856.9000244140625,864.0999755859375,38795188.0,841.0902099609375
2023-07-05,HDFCBANK.NS,858.125,860.0,834.2750244140625,836.6500244140625,37165754.0,814.3712768554688
2023-07-06,HDFCBANK.NS,836.5,843.9249877929688,830.2000122070312,837.5,52156544.0,815.1986083984375
2023-07-07,HDFCBANK.NS,832.5,837.5,828.1500244140625,830.2000122070312,19926336.0,808.093017578125
2023-07-10,HDFCBANK.NS,830.5,838.375,824.8499755859375,828.2249755859375,38398442.0,806.1705322265625
2023-07-11,HDFCBANK.NS,831.5,838.0,822.75,824.2000122070312,50670426.0,802.2527465820312
2023-07-12,HDFCBANK.NS,827.6749877929688,833.1500244140625,813.5750122070312,816.4749755859375,70958358.0,794.7334594726562
2023-07-13,HDFCBANK.NS,828.3499755859375,828.7249755859375,819.0250244140625,820.5499877929688,41913546.0,798.6998901367188
2023-07-14,HDFCBANK.NS,826.7999877929688,826.7999877929688,817.5,822.25,24727214.0,800.3546752929688
2023-07-17,HDFCBANK.NS,825.0,841.0,816.5,839.4500122070312,49252928.0,817.0966796875
2023-07-18,HDFCBANK.NS,849.0,852.0,835.0,838.75,81076818.0,816.4153442382812
2023-07-19,HDFCBANK.NS,840.5499877929688,844.375,837.5,842.5499877929688,32935134.0,820.1141357421875
2023-07-20,HDFCBANK.NS,840.5750122070312,846.0,840.0,844.375,56210948.0,821.8905639648438
2023-07-21,HDFCBANK.NS,840.0,844.9000244140625,836.625,837.875,42154248.0,815.5635986328125
2023-07-24,HDFCBANK.NS,839.25,842.3250122070312,835.0499877929688,839.2000122070312,32179444.0,816.8533935546875
2023-07-25,HDFCBANK.NS,842.3250122070312,849.5,839.2000122070312,848.2999877929688,55992596.0,825.7109985351562
2023-07-26,HDFCBANK.NS,849.7999877929688,849.7999877929688,844.0,845.3499755859375,24794358.0,822.8395385742188
2023-07-27,HDFCBANK.NS,849.9500122070312,851.5,833.7249755859375,836.5750122070312,59741302.0,814.2982177734375
2023-07-28,HDFCBANK.NS,830.75,834.4500122070312,820.5499877929688,821.75,41015684.0,799.8680419921875
2023-07-31,HDFCBANK.NS,825.0250244140625,828.4000244140625,819.3499755859375,825.5999755859375,34565006.0,803.6154174804688
2023-08-01,HDFCBANK.NS,827.2249755859375,833.7249755859375,825.0,831.125,35394188.0,808.9933471679688
2023-08-02,HDFCBANK.NS,821.0,825.75,816.5750122070312,820.25,28116322.0,798.4080200195312
2023-08-03,HDFCBANK.NS,820.0,825.6749877929688,811.5,814.3250122070312,57673946.0,792.6407470703125
2023-08-04,HDFCBANK.NS,817.5750122070312,828.25,814.625,826.0999755859375,37388304.0,804.1021728515625
2023-08-07,HDFCBANK.NS,831.5499877929688,831.5499877929688,823.7750244140625,825.625,28300918.0,803.6398315429688
2023-08-08,HDFCBANK.NS,825.8499755859375,827.7999877929688,821.0250244140625,824.9500122070312,43773828.0,802.9828491210938
2023-08-09,HDFCBANK.NS,826.5,827.25,815.5499877929688,825.25,33361236.0,803.2747802734375
2023-08-10,HDFCBANK.NS,823.5250244140625,827.125,815.5,817.9249877929688,50781118.0,796.1448364257812
2023-08-11,HDFCBANK.NS,819.2000122070312,819.2000122070312,808.0999755859375,809.4000244140625,28225822.0,787.8468627929688
2023-08-14,HDFCBANK.NS,805.5,807.5,800.125,805.4500122070312,31304410.0,784.0021362304688
2023-08-16,HDFCBANK.NS,791.5499877929688,804.8250122070312,790.6500244140625,803.0999755859375,34137542.0,781.714599609375
2023-08-17,HDFCBANK.NS,798.7999877929688,804.9500122070312,797.0,798.6500244140625,52884040.0,777.3831176757812
2023-08-18,HDFCBANK.NS,793.7750244140625,798.1500244140625,792.75,795.375,25633366.0,774.1953125
2023-08-21,HDFCBANK.NS,800.25,800.25,793.5,794.75,21837270.0,773.5869750976562
2023-08-22,HDFCBANK.NS,798.1749877929688,799.0,790.0,791.3499755859375,32273570.0,770.2774658203125
2023-08-23,HDFCBANK.NS,790.0,795.2750244140625,786.625,793.2999877929688,36498588.0,772.1755981445312
2023-08-24,HDFCBANK.NS,796.6500244140625,798.0999755859375,788.0750122070312,789.6500244140625,43145792.0,768.6227416992188
2023-08-25,HDFCBANK.NS,787.2750244140625,788.75,779.2000122070312,780.75,30069756.0,759.9597778320312
2023-08-28,HDFCBANK.NS,780.75,791.3250122070312,780.75,788.875,28867238.0,767.868408203125
2023-08-29,HDFCBANK.NS,794.8499755859375,796.3250122070312,790.7249755859375,795.1500244140625,35538932.0,773.9763793945312
2023-08-30,HDFCBANK.NS,801.9749755859375,801.9749755859375,786.8499755859375,789.3499755859375,28084204.0,768.3307495117188
2023-08-31,HDFCBANK.NS,789.5,791.5750122070312,781.5499877929688,785.7249755859375,100075772.0,764.80224609375
2023-09-01,HDFCBANK.NS,785.5,789.5,779.6749877929688,787.3499755859375,43226776.0,766.3839721679688
2023-09-04,HDFCBANK.NS,795.0,795.7249755859375,787.4500122070312,792.2750244140625,25073638.0,771.1779174804688
2023-09-05,HDFCBANK.NS,794.2000122070312,794.2000122070312,785.2999877929688,787.4500122070312,38712082.0,766.4814453125
2023-09-06,HDFCBANK.NS,788.4000244140625,800.0,787.4500122070312,797.75,56320910.0,776.507080078125
2023-09-07,HDFCBANK.NS,797.75,807.0,793.5750122070312,805.4249877929688,34208342.0,783.9777221679688
2023-09-08,HDFCBANK.NS,804.1500244140625,816.4500122070312,803.7999877929688,811.7000122070312,34502210.0,790.0856323242188
2023-09-11,HDFCBANK.NS,814.4500122070312,818.25,812.0,815.9000244140625,31573022.0,794.173828125
2023-09-12,HDFCBANK.NS,820.0,821.4500122070312,812.5250244140625,818.4500122070312,39033340.0,796.6559448242188
2023-09-13,HDFCBANK.NS,815.6500244140625,825.7999877929688,814.2999877929688,821.9500122070312,46420094.0,800.0626831054688
2023-09-14,HDFCBANK.NS,822.125,825.0,817.5499877929688,821.4500122070312,23538848.0,799.5759887695312
2023-09-15,HDFCBANK.NS,825.0,835.0,825.0,830.875,173411202.0,808.7500610351562
2023-09-18,HDFCBANK.NS,826.875,827.5,813.0499877929688,814.5250244140625,37056288.0,792.83544921875
2023-09-20,HDFCBANK.NS,799.5,799.5,780.2000122070312,781.8499755859375,115474648.0,761.0304565429688
2023-09-21,HDFCBANK.NS,776.5,784.4749755859375,768.5250244140625,776.6749877929688,72841442.0,755.9932861328125
2023-09-22,HDFCBANK.NS,779.5,782.2000122070312,761.875,764.8250122070312,61704250.0,744.4588623046875
2023-09-25,HDFCBANK.NS,762.5,770.3499755859375,762.5,765.5,40208754.0,745.1158447265625
2023-09-26,HDFCBANK.NS,762.5,770.0,762.5,768.8250122070312,27575308.0,748.3523559570312
2023-09-27,HDFCBANK.NS,761.5,766.25,757.5,763.4249877929688,39338538.0,743.0961303710938
2023-09-28,HDFCBANK.NS,767.0,768.7999877929688,759.1749877929688,761.8499755859375,55354188.0,741.5630493164062
2023-09-29,HDFCBANK.NS,761.8499755859375,767.7249755859375,761.1500244140625,763.1500244140625,32053782.0,742.8284301757812
2023-10-03,HDFCBANK.NS,763.5,763.5,753.0,754.0250244140625,38971694.0,733.9464721679688
2023-10-04,HDFCBANK.NS,747.5,767.5,744.625,764.7750244140625,54649430.0,744.4102172851562
2023-10-05,HDFCBANK.NS,767.5250244140625,775.7750244140625,766.2999877929688,767.875,48512674.0,747.4276123046875
2023-10-06,HDFCBANK.NS,772.0,772.5,764.9249877929688,767.0250244140625,17759356.0,746.6002807617188
2023-10-09,HDFCBANK.NS,764.0,765.0,756.0,758.125,16454972.0,737.937255859375
2023-10-10,HDFCBANK.NS,760.2750244140625,764.5,757.5999755859375,762.4249877929688,33266292.0,742.1226806640625
2023-10-11,HDFCBANK.NS,765.0499877929688,771.0750122070312,764.25,769.7999877929688,31333360.0,749.3013916015625
2023-10-12,HDFCBANK.NS,768.0499877929688,776.0,765.7999877929688,774.9249877929688,22025336.0,754.2898559570312
2023-10-13,HDFCBANK.NS,770.0,774.4000244140625,764.9749755859375,767.875,39745300.0,747.4276123046875
2023-10-16,HDFCBANK.NS,765.75,767.2249755859375,760.25,764.7999877929688,17856084.0,744.4345092773438
2023-10-17,HDFCBANK.NS,777.875,777.875,767.5,770.5999755859375,32902558.0,750.0800170898438
2023-10-18,HDFCBANK.NS,770.5999755859375,770.5999755859375,759.0499877929688,759.875,31216200.0,739.6406860351562
2023-10-19,HDFCBANK.NS,752.7000122070312,763.125,751.5999755859375,757.4749755859375,30252364.0,737.3045043945312
2023-10-20,HDFCBANK.NS,752.5,763.5,752.5,761.4000244140625,21094010.0,741.1250610351562
2023-10-23,HDFCBANK.NS,761.75,764.375,750.0499877929688,753.0250244140625,22376136.0,732.9730834960938
2023-10-25,HDFCBANK.NS,760.5,761.4000244140625,745.7249755859375,748.25,28311996.0,728.3251953125
2023-10-26,HDFCBANK.NS,745.625,746.0,730.125,731.7000122070312,55561798.0,712.2158813476562
2023-10-27,HDFCBANK.NS,734.75,739.0,733.4500122070312,734.5750122070312,31940532.0,715.0143432617188
2023-10-30,HDFCBANK.NS,731.625,744.9749755859375,730.9500122070312,742.5499877929688,23310982.0,722.7770385742188
2023-10-31,HDFCBANK.NS,752.0,752.0,737.0,738.25,32634824.0,718.5914916992188
2023-11-01,HDFCBANK.NS,731.125,738.7249755859375,731.125,737.25,33877466.0,717.6181030273438
2023-11-02,HDFCBANK.NS,742.5,745.25,733.5750122070312,738.375,45225154.0,718.7131958007812
2023-11-03,HDFCBANK.NS,744.0,745.7000122070312,740.8250122070312,741.875,18095340.0,722.1199951171875
2023-11-06,HDFCBANK.NS,749.0,749.0,741.5,747.25,25593730.0,727.3518676757812
2023-11-07,HDFCBANK.NS,747.0,747.0,738.5999755859375,743.625,41952848.0,723.8233032226562
2023-11-08,HDFCBANK.NS,741.9749755859375,746.7249755859375,740.5,745.7750244140625,31399546.0,725.9161376953125
2023-11-09,HDFCBANK.NS,743.0,746.2999877929688,741.75,742.8250122070312,22116740.0,723.0447387695312
2023-11-10,HDFCBANK.NS,740.0499877929688,748.0,740.0250244140625,745.75,14015186.0,725.891845703125
2023-11-13,HDFCBANK.NS,746.0499877929688,747.9749755859375,742.9500122070312,744.4000244140625,20605914.0,724.5778198242188
2023-11-15,HDFCBANK.NS,752.0499877929688,755.4749755859375,750.2750244140625,752.2000122070312,41245460.0,732.1699829101562
2023-11-16,HDFCBANK.NS,754.8499755859375,759.5,751.875,754.1749877929688,29713838.0,734.0924072265625
2023-11-17,HDFCBANK.NS,745.0,753.75,744.5,752.5499877929688,23701874.0,732.5106811523438
2023-11-20,HDFCBANK.NS,756.5,756.5,750.7750244140625,752.5999755859375,19331452.0,732.559326171875
2023-11-21,HDFCBANK.NS,759.5,761.0,756.0499877929688,758.9749755859375,24959972.0,738.7646484375
2023-11-22,HDFCBANK.NS,760.0,760.0,751.7750244140625,756.2750244140625,29123650.0,736.1365966796875
2023-11-23,HDFCBANK.NS,754.25,761.9249877929688,754.25,760.6500244140625,13046220.0,740.3950805664062
2023-11-24,HDFCBANK.NS,760.5999755859375,766.5750122070312,759.9249877929688,766.0499877929688,16469192.0,745.6511840820312
2023-11-28,HDFCBANK.NS,767.5999755859375,768.625,762.9000244140625,764.3250122070312,28489338.0,743.97216796875
2023-11-29,HDFCBANK.NS,766.9500122070312,781.5,766.5,779.5750122070312,34042488.0,758.8160400390625
2023-11-30,HDFCBANK.NS,784.5750122070312,786.2249755859375,771.0750122070312,779.4000244140625,69491440.0,758.645751953125
2023-12-01,HDFCBANK.NS,778.9500122070312,782.875,776.0499877929688,777.7000122070312,22153536.0,756.9910278320312
2023-12-04,HDFCBANK.NS,794.0,806.0,786.8250122070312,804.7000122070312,50662456.0,783.2720336914062
2023-12-05,HDFCBANK.NS,818.25,819.5,808.25,811.8499755859375,52230820.0,790.2315673828125
2023-12-06,HDFCBANK.NS,819.2249755859375,819.2249755859375,808.3250122070312,813.9000244140625,38613060.0,792.22705078125
2023-12-07,HDFCBANK.NS,812.5,817.0,808.0999755859375,815.2249755859375,20450386.0,793.5167236328125
2023-12-08,HDFCBANK.NS,815.2249755859375,827.5,815.2249755859375,826.5999755859375,33728038.0,804.5888061523438
2023-12-11,HDFCBANK.NS,825.0250244140625,831.8499755859375,823.5,825.5,23187620.0,803.5181274414062
2023-12-12,HDFCBANK.NS,827.0999755859375,828.125,815.9249877929688,817.2999877929688,36581476.0,795.5364990234375
2023-12-13,HDFCBANK.NS,816.2249755859375,818.0,807.5499877929688,815.4500122070312,29346914.0,793.7357788085938
2023-12-14,HDFCBANK.NS,823.0,829.4749755859375,822.5,825.0750122070312,35172366.0,803.1044921875
2023-12-15,HDFCBANK.NS,825.0,834.0,823.2999877929688,828.2750244140625,138837130.0,806.21923828125
2023-12-18,HDFCBANK.NS,830.3499755859375,832.3499755859375,825.4749755859375,827.8499755859375,18014754.0,805.8055419921875
2023-12-19,HDFCBANK.NS,825.0,829.3250122070312,822.0250244140625,826.4500122070312,24008446.0,804.44287109375
2023-12-20,HDFCBANK.NS,829.0,834.4749755859375,822.2249755859375,828.5,34232520.0,806.438232421875
2023-12-21,HDFCBANK.NS,828.5,844.875,825.125,843.3499755859375,36589240.0,820.892822265625
2023-12-22,HDFCBANK.NS,841.7999877929688,842.9500122070312,833.5499877929688,835.4249877929688,48578850.0,813.1788940429688
2023-12-26,HDFCBANK.NS,836.625,842.9749755859375,834.2750244140625,841.2249755859375,18045856.0,818.8244018554688
2023-12-27,HDFCBANK.NS,840.75,853.25,839.2999877929688,851.6500244140625,27009078.0,828.9718017578125
