Date,ticker,Open,High,Low,Close,Volume,Adj Close,daily_return,log_return,rolling_volatility_21d,annualized_volatility
2023-05-24,HDFCBANK.NS,813.7750244140625,817.375,806.7999877929688,807.9000244140625,33588112.0,786.3868408203125,-0.0130710377363695,-0.0131572155293095,0.015644966063950435,0.24835613685154737
2023-05-25,HDFCBANK.NS,807.8499755859375,810.0250244140625,798.6749877929688,804.7999877929688,29776930.0,783.3693237304688,-0.0038371537658289,-0.003844534527134,0.015400563360656235,0.2444763642155372
2023-05-26,HDFCBANK.NS,809.5,809.5,801.125,807.9000244140625,26635066.0,786.3868408203125,0.0038519342297644,0.003844534527134,0.015386741196836622,0.24425694416725227
2023-05-29,HDFCBANK.NS,814.25,820.5,812.4249877929688,817.75,21816292.0,795.9744873046875,0.0121920723954442,0.0121183477136668,0.0156067375663152,0.24774927826511664
2023-05-30,HDFCBANK.NS,816.7999877929688,821.3250122070312,814.2750244140625,818.375,37125928.0,796.5828857421875,0.0007642922653623,0.0007640003427622,0.01557015389476355,0.24716853048328863
2023-05-31,HDFCBANK.NS,814.9500122070312,817.4749755859375,802.3250122070312,805.4249877929688,43334270.0,783.9777221679688,-0.015824056461929,-0.0159505935048779,0.01588328155964072,0.2521392780625648
2023-06-01,HDFCBANK.NS,809.9500122070312,809.9500122070312,800.0,802.0,50366938.0,780.6439208984375,-0.0042523982305961,-0.0042614653898629,0.01583716837911707,0.251407254015598
2023-06-02,HDFCBANK.NS,806.2249755859375,807.4000244140625,800.5,803.25,17859710.0,781.8606567382812,0.0015586034912717,0.0015573901294533,0.014983793228672576,0.23786034347688723
2023-06-05,HDFCBANK.NS,807.25,808.25,801.2249755859375,802.2000122070312,18697242.0,780.838623046875,-0.0013071743454325,-0.0013080294430729,0.007825772832935276,0.12423029239699299
2023-06-06,HDFCBANK.NS,803.8250122070312,804.9249877929688,796.125,799.7000122070312,32182852.0,778.4051513671875,-0.0031164297705779,-0.0031212959505374,0.007324724538944492,0.11627639731259622
2023-06-07,HDFCBANK.NS,801.7249755859375,806.2750244140625,798.0,803.8499755859375,24949026.0,782.4446411132812,0.0051894001695125,0.0051759816351955,0.007456767074735008,0.11837250758570052
2023-06-08,HDFCBANK.NS,801.625,813.0,801.625,804.3499755859375,37395522.0,782.9312744140625,0.0006220066121611,0.0006218132462274,0.007355038252418389,0.11675761259559701
2023-06-09,HDFCBANK.NS,807.9500122070312,809.25,803.5,805.2999877929688,18212578.0,783.8560180664062,0.001181093101096,0.001180396159354,0.00736257336092649,0.11687722873488295
2023-06-12,HDFCBANK.NS,806.2750244140625,807.9000244140625,799.7249755859375,800.4000244140625,13408292.0,779.0865478515625,-0.0060846435529389,-0.0061032304312293,0.007057955344181228,0.11204156763181691
2023-06-13,HDFCBANK.NS,795.0499877929688,804.5,795.0499877929688,801.75,27926108.0,780.4005737304688,0.0016866261178911,0.0016852053613594,0.006941488754656013,0.11019271784022756
2023-06-14,HDFCBANK.NS,805.2249755859375,806.0,800.0999755859375,800.875,20113968.0,779.5488891601562,-0.0010913626442158,-0.0010919586140787,0.0060399797185182015,0.09588170555443841
2023-06-15,HDFCBANK.NS,802.0,802.9749755859375,789.5,791.0250244140625,35377476.0,769.961181640625,-0.0122990174321054,-0.0123752762645667,0.006447870761966731,0.10235677513229112
2023-06-16,HDFCBANK.NS,793.5750122070312,804.5999755859375,792.0,801.375,15779272.0,780.0355224609375,0.0130842581037231,0.0129993986128025,0.00711587163189171,0.11296096019666893
2023-06-19,HDFCBANK.NS,805.5,807.125,799.1749877929688,802.0750122070312,24829146.0,780.7169799804688,0.0008735139067617,0.000873132615515,0.007111449078951831,0.1128907543452353
2023-06-20,HDFCBANK.NS,802.0750122070312,805.5,795.3250122070312,803.75,20005626.0,782.3473510742188,0.002088318134185,0.0020861406288925,0.0071257635320212676,0.1131179892430891
2023-06-21,HDFCBANK.NS,808.0,818.625,805.5,817.7999877929688,24308946.0,796.0231323242188,0.0174805446879859,0.017329517452042,0.008169763416104453,0.12969097361547532
2023-06-22,HDFCBANK.NS,820.0,828.7750244140625,819.5250244140625,821.7999877929688,56596140.0,799.9166870117188,0.0048911715085677,0.004879248591421,0.007658784887442682,0.12157944094267889
2023-06-23,HDFCBANK.NS,818.7750244140625,829.9500122070312,817.0250244140625,821.75,21339218.0,799.8680419921875,-6.082720091415972e-05,-6.082905096336784e-05,0.007587463975939778,0.12044725657198811
2023-06-26,HDFCBANK.NS,822.5,825.375,814.3499755859375,817.7750244140625,16130314.0,795.9989013671875,-0.0048372078928353,-0.004848945048272,0.007661887783191552,0.1216286978856529
2023-06-27,HDFCBANK.NS,821.4749755859375,836.4500122070312,819.2750244140625,829.2999877929688,33831864.0,807.2169799804688,0.014093073320702,0.0139946892414206,0.00781530601126552,0.12406413675406038
2023-06-28,HDFCBANK.NS,835.0,839.9500122070312,830.25,838.0750122070312,59562950.0,815.7583618164062,0.0105812426663789,0.0105256531120685,0.00810765723145334,0.1287050684986799
2023-06-30,HDFCBANK.NS,852.0,854.4000244140625,841.625,850.7000122070312,40699016.0,828.0470581054688,0.0150642840033528,0.014951944481689,0.007661056228214819,0.12161549735963344
2023-07-03,HDFCBANK.NS,856.25,878.75,855.0,859.9000244140625,44104116.0,837.0021362304688,0.0108146374456525,0.0107565774773619,0.007689216940660365,0.12206253481087334
2023-07-04,HDFCBANK.NS,861.7249755859375,873.5,856.9000244140625,864.0999755859375,38795188.0,841.0902099609375,0.0048842319486348,0.00487234278501,0.0076846586783260945,0.1219901746395909
2023-07-05,HDFCBANK.NS,858.125,860.0,834.2750244140625,836.6500244140625,37165754.0,814.3712768554688,-0.0317671009691459,-0.0322826224722886,0.01085874633937446,0.1723772541835068
2023-07-06,HDFCBANK.NS,836.5,843.9249877929688,830.2000122070312,837.5,52156544.0,815.1986083984375,0.0010159272827761,0.0010154115779037,0.01079750418630506,0.17140506514285211
2023-07-07,HDFCBANK.NS,832.5,837.5,828.1500244140625,830.2000122070312,19926336.0,808.093017578125,-0.0087164033348881,-0.0087546133765597,0.011032560499447099,0.17513646843486946
2023-07-10,HDFCBANK.NS,830.5,838.375,824.8499755859375,828.2249755859375,38398442.0,806.1705322265625,-0.0023789889087609,-0.0023818231989305,0.01106518756306819,0.1756544070129796
2023-07-11,HDFCBANK.NS,831.5,838.0,822.75,824.2000122070312,50670426.0,802.2527465820312,-0.0048597464427569,-0.0048715934082509,0.011150787210423209,0.17701325928827685
2023-07-12,HDFCBANK.NS,827.6749877929688,833.1500244140625,813.5750122070312,816.4749755859375,70958358.0,794.7334594726562,-0.0093727693602039,-0.0094169701690749,0.011280010505702556,0.17906461550570937
2023-07-13,HDFCBANK.NS,828.3499755859375,828.7249755859375,819.0250244140625,820.5499877929688,41913546.0,798.6998901367188,0.0049909823679614,0.004978568702586,0.011312944793979884,0.17958743112404169
2023-07-14,HDFCBANK.NS,826.7999877929688,826.7999877929688,817.5,822.25,24727214.0,800.3546752929688,0.0020717960298846,0.0020696528201749,0.011302444212293095,0.1794207395574531
2023-07-17,HDFCBANK.NS,825.0,841.0,816.5,839.4500122070312,49252928.0,817.0966796875,0.0209182270684478,0.020702444954942,0.0116215804074966,0.18448686959866015
2023-07-18,HDFCBANK.NS,849.0,852.0,835.0,838.75,81076818.0,816.4153442382812,-0.0008338938553241,-0.0008342417382168,0.011406504334685678,0.1810726427889514
2023-07-19,HDFCBANK.NS,840.5499877929688,844.375,837.5,842.5499877929688,32935134.0,820.1141357421875,0.0045305368619597,0.0045203048724616,0.011412588938042522,0.18116923287280348
2023-07-20,HDFCBANK.NS,840.5750122070312,846.0,840.0,844.375,56210948.0,821.8905639648438,0.0021660580778262,0.0021637155561101,0.01141249217877364,0.18116769686702847
2023-07-21,HDFCBANK.NS,840.0,844.9000244140625,836.625,837.875,42154248.0,815.5635986328125,-0.0076980014803849,-0.0077277840363415,0.011067789130996037,0.17569570562351514
2023-07-24,HDFCBANK.NS,839.25,842.3250122070312,835.0499877929688,839.2000122070312,32179444.0,816.8533935546875,0.0015813960400195,0.001580146949999,0.011036330649539844,0.17519631771217423
2023-07-25,HDFCBANK.NS,842.3250122070312,849.5,839.2000122070312,848.2999877929688,55992596.0,825.7109985351562,0.010843631379372,0.010785260795575,0.011235853696657586,0.1783636478931704
2023-07-26,HDFCBANK.NS,849.7999877929688,849.7999877929688,844.0,845.3499755859375,24794358.0,822.8395385742188,-0.0034775577619732,-0.00348361852114,0.01120091486191139,0.17780901108614952
2023-07-27,HDFCBANK.NS,849.9500122070312,851.5,833.7249755859375,836.5750122070312,59741302.0,814.2982177734375,-0.0103802728246653,-0.0104345236084752,0.011113333373078264,0.17641869805271812
2023-07-28,HDFCBANK.NS,830.75,834.4500122070312,820.5499877929688,821.75,41015684.0,799.8680419921875,-0.0177210793900242,-0.0178799777497515,0.011534620776143178,0.18310642824668208
2023-07-31,HDFCBANK.NS,825.0250244140625,828.4000244140625,819.3499755859375,825.5999755859375,34565006.0,803.6154174804688,0.0046850935028142,0.0046741526116725,0.01102887985544779,0.17507804002274907
2023-08-01,HDFCBANK.NS,827.2249755859375,833.7249755859375,825.0,831.125,35394188.0,808.9933471679688,0.0066921324823698,0.0066698395666177,0.010836220072065018,0.17201966077590272
2023-08-02,HDFCBANK.NS,821.0,825.75,816.5750122070312,820.25,28116322.0,798.4080200195312,-0.0130846743871259,-0.013171032881408,0.011009712489288065,0.17477376751786858
2023-08-03,HDFCBANK.NS,820.0,825.6749877929688,811.5,814.3250122070312,57673946.0,792.6407470703125,-0.0072233926156278,-0.0072496076332622,0.008824259447581792,0.14008077601568175
2023-08-04,HDFCBANK.NS,817.5750122070312,828.25,814.625,826.0999755859375,37388304.0,804.1021728515625,0.0144597835046145,0.0143562378071118,0.009461523952392947,0.150197036410276
2023-08-07,HDFCBANK.NS,831.5499877929688,831.5499877929688,823.7750244140625,825.625,28300918.0,803.6398315429688,-0.0005749613847895,-0.0005751267384708,0.009277762689619586,0.14727991679884297
2023-08-08,HDFCBANK.NS,825.8499755859375,827.7999877929688,821.0250244140625,824.9500122070312,43773828.0,802.9828491210938,-0.0008175476674867,-0.0008178820418381,0.00926586244451749,0.1470910062643578
2023-08-09,HDFCBANK.NS,826.5,827.25,815.5499877929688,825.25,33361236.0,803.2747802734375,0.0003636436008602,0.0003635774985506,0.009202945919958508,0.14609223740032048
2023-08-10,HDFCBANK.NS,823.5250244140625,827.125,815.5,817.9249877929688,50781118.0,796.1448364257812,-0.0088761129439942,-0.0089157403000234,0.009177986885476972,0.1456960250111059
